Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country,TotalAmount
286368,STOCK_0040,Product H,7,2024-04-22 20:13:35.409600,17.55,CUST_00060,United Kingdom,122.85000000000001
212782,STOCK_0063,Product C,4,2023-11-17 20:13:35.409600,86.77,CUST_00060,United Kingdom,347.08
603650,STOCK_0053,Product D,4,2023-11-28 20:13:35.410576,87.25,CUST_00061,United Kingdom,349.0
C683098,STOCK_0082,Product C,1,2025-01-23 20:13:35.411133,87.55,CUST_00061,United Kingdom,87.55
564894,STOCK_0014,Product D,5,2024-02-15 20:13:35.411608,55.12,CUST_00062,United Kingdom,275.59999999999997
C868613,STOCK_0084,Product A,9,2024-03-29 20:13:35.411608,42.72,CUST_00062,United Kingdom,384.48
376091,STOCK_0028,Product D,7,2023-09-05 20:13:35.412464,62.51,CUST_00063,Spain,437.57
524871,STOCK_0019,Product D,8,2024-08-08 20:13:35.412464,70.66,CUST_00063,Spain,565.28
195028,STOCK_0030,Product I,1,2024-05-10 20:13:35.413017,47.41,CUST_00063,Spain,47.41
376993,STOCK_0094,Product I,4,2024-09-18 20:13:35.413017,7.38,CUST_00063,Spain,29.52
135292,STOCK_0086,Product I,8,2023-11-20 20:13:35.413017,19.35,CUST_00063,Spain,154.8
536162,STOCK_0050,Product E,5,2024-04-11 20:13:35.413017,7.3,CUST_00064,United Kingdom,36.5
895600,STOCK_0033,Product E,9,2023-10-04 20:13:35.414311,91.05,CUST_00064,United Kingdom,819.4499999999999
323563,STOCK_0088,Product A,8,2024-04-23 20:13:35.414311,52.23,CUST_00064,United Kingdom,417.84
769927,STOCK_0076,Product I,3,2024-06-06 20:13:35.414311,89.36,CUST_00064,United Kingdom,268.08
897622,STOCK_0076,Product C,6,2024-07-08 20:13:35.415253,27.0,CUST_00065,United Kingdom,162.0
257584,STOCK_0001,Product H,7,2024-08-22 20:13:35.415253,41.29,CUST_00065,United Kingdom,289.03
211032,STOCK_0012,Product F,8,2024-01-23 20:13:35.416315,24.65,CUST_00065,United Kingdom,197.2
302416,STOCK_0099,Product H,3,2025-05-17 20:13:35.416315,45.3,CUST_00065,United Kingdom,135.89999999999998
530634,STOCK_0061,Product F,1,2023-11-04 20:13:35.416315,1.76,CUST_00065,United Kingdom,1.76
393481,STOCK_0097,Product J,7,2024-07-10 20:13:35.417260,80.46,CUST_00065,United Kingdom,563.2199999999999
955080,STOCK_0017,Product H,5,2024-02-12 20:13:35.417260,35.18,CUST_00066,United Kingdom,175.9
866535,STOCK_0013,Product C,1,2024-02-14 20:13:35.417260,39.6,CUST_00066,United Kingdom,39.6
758681,STOCK_0061,Product E,1,2024-05-19 20:13:35.418386,82.56,CUST_00066,United Kingdom,82.56
234832,STOCK_0008,Product I,7,2024-05-22 20:13:35.418386,72.04,CUST_00066,United Kingdom,504.28000000000003
965363,STOCK_0036,Product B,5,2023-10-15 20:13:35.418386,12.98,CUST_00067,United Kingdom,64.9
596574,STOCK_0097,Product J,3,2025-04-27 20:13:35.419252,36.12,CUST_00067,United Kingdom,108.35999999999999
C571249,STOCK_0074,Product B,3,2025-05-05 20:13:35.419252,59.77,CUST_00067,United Kingdom,179.31
986364,STOCK_0028,Product C,4,2024-02-14 20:13:35.419252,64.15,CUST_00068,Spain,256.6
610370,STOCK_0003,Product H,2,2023-10-10 20:13:35.420130,2.16,CUST_00068,Spain,4.32
724411,STOCK_0085,Product A,9,2024-08-26 20:13:35.420130,73.19,CUST_00069,United Kingdom,658.71
792148,STOCK_0054,Product B,4,2024-11-14 20:13:35.420936,67.62,CUST_00069,United Kingdom,270.48
437913,STOCK_0028,Product I,7,2025-02-04 20:13:35.421419,32.57,CUST_00070,Switzerland,227.99
569924,STOCK_0100,Product A,8,2025-04-22 20:13:35.421419,38.08,CUST_00070,Switzerland,304.64
826802,STOCK_0068,Product E,8,2025-08-11 20:13:35.421419,76.43,CUST_00070,Switzerland,611.44
980765,STOCK_0074,Product B,3,2023-10-19 20:13:35.421419,34.72,CUST_00070,Switzerland,104.16
535633,STOCK_0056,Product F,1,2023-09-30 20:13:35.422641,11.42,CUST_00071,France,11.42
530442,STOCK_0088,Product C,4,2024-08-07 20:13:35.422641,10.83,CUST_00071,France,43.32
215598,STOCK_0091,Product J,3,2024-05-27 20:13:35.422641,3.31,CUST_00071,France,9.93
304923,STOCK_0030,Product J,5,2024-12-16 20:13:35.423603,83.71,CUST_00071,France,418.54999999999995
233004,STOCK_0017,Product F,4,2024-06-13 20:13:35.423925,98.03,CUST_00072,United Kingdom,392.12
347199,STOCK_0086,Product E,7,2023-10-14 20:13:35.423925,44.6,CUST_00072,United Kingdom,312.2
847028,STOCK_0051,Product J,1,2025-05-01 20:13:35.423925,51.24,CUST_00072,United Kingdom,51.24
256951,STOCK_0011,Product G,4,2024-10-22 20:13:35.423925,35.38,CUST_00072,United Kingdom,141.52
906651,STOCK_0099,Product B,4,2023-11-20 20:13:35.424932,40.78,CUST_00072,United Kingdom,163.12
607732,STOCK_0086,Product I,8,2025-05-06 20:13:35.424932,62.45,CUST_00072,United Kingdom,499.6
379003,STOCK_0098,Product F,6,2025-05-19 20:13:35.426017,13.93,CUST_00073,United Kingdom,83.58
C638181,STOCK_0081,Product H,4,2024-03-19 20:13:35.426017,47.21,CUST_00073,United Kingdom,188.84
468377,STOCK_0019,Product J,4,2024-03-07 20:13:35.426017,86.49,CUST_00073,United Kingdom,345.96
244063,STOCK_0075,Product A,8,2025-01-02 20:13:35.426017,44.68,CUST_00073,United Kingdom,357.44
642642,STOCK_0081,Product C,5,2024-04-06 20:13:35.426017,98.09,CUST_00073,United Kingdom,490.45000000000005
221668,STOCK_0097,Product H,3,2024-09-15 20:13:35.426017,31.88,CUST_00074,Spain,95.64
317770,STOCK_0047,Product G,2,2025-08-05 20:13:35.426017,48.21,CUST_00074,Spain,96.42
939319,STOCK_0010,Product J,5,2024-01-30 20:13:35.427067,36.51,CUST_00074,Spain,182.54999999999998
530192,STOCK_0056,Product I,3,2024-02-18 20:13:35.427067,99.78,CUST_00074,Spain,299.34000000000003
881198,STOCK_0071,Product G,3,2024-04-17 20:13:35.427067,74.05,CUST_00074,Spain,222.14999999999998
111390,STOCK_0013,Product H,8,2024-02-16 20:13:35.427067,77.12,CUST_00074,Spain,616.96
685676,STOCK_0004,Product F,3,2024-07-30 20:13:35.427067,55.36,CUST_00075,France,166.07999999999998
967239,STOCK_0096,Product B,3,2023-10-03 20:13:35.427866,52.74,CUST_00075,France,158.22
277164,STOCK_0034,Product J,6,2023-10-31 20:13:35.427866,5.97,CUST_00075,France,35.82
415261,STOCK_0031,Product B,7,2025-02-15 20:13:35.427866,40.73,CUST_00075,France,285.10999999999996
222258,STOCK_0053,Product G,1,2024-12-30 20:13:35.428331,55.35,CUST_00076,France,55.35
762550,STOCK_0019,Product I,9,2025-06-26 20:13:35.428331,13.17,CUST_00076,France,118.53
826481,STOCK_0024,Product F,4,2025-06-26 20:13:35.428331,15.14,CUST_00077,France,60.56
369160,STOCK_0031,Product B,2,2025-08-06 20:13:35.428331,82.55,CUST_00077,France,165.1
C299775,STOCK_0049,Product I,1,2023-09-02 20:13:35.428331,51.6,CUST_00077,France,51.6
266277,STOCK_0038,Product A,7,2023-08-23 20:13:35.428331,58.74,CUST_00077,France,411.18
884282,STOCK_0044,Product I,9,2024-09-27 20:13:35.428331,36.66,CUST_00077,France,329.93999999999994
191218,STOCK_0044,Product D,4,2023-10-14 20:13:35.429211,90.81,CUST_00077,France,363.24
794489,STOCK_0070,Product H,3,2025-02-22 20:13:35.429211,9.84,CUST_00077,France,29.52
455779,STOCK_0021,Product E,1,2023-08-24 20:13:35.429577,28.57,CUST_00078,United Kingdom,28.57
953284,STOCK_0025,Product I,5,2024-06-13 20:13:35.429577,48.07,CUST_00078,United Kingdom,240.35
730527,STOCK_0048,Product G,9,2025-05-09 20:13:35.429577,48.12,CUST_00078,United Kingdom,433.08
836129,STOCK_0071,Product I,2,2025-01-03 20:13:35.429577,55.65,CUST_00078,United Kingdom,111.3
806528,STOCK_0009,Product I,6,2024-03-08 20:13:35.429577,47.76,CUST_00078,United Kingdom,286.56
345739,STOCK_0008,Product G,4,2023-08-21 20:13:35.429577,74.12,CUST_00079,United Kingdom,296.48
340891,STOCK_0028,Product H,6,2025-03-22 20:13:35.429577,20.72,CUST_00079,United Kingdom,124.32
162507,STOCK_0099,Product I,1,2024-12-26 20:13:35.429577,12.04,CUST_00079,United Kingdom,12.04
837954,STOCK_0024,Product B,6,2025-05-08 20:13:35.429577,71.23,CUST_00080,United Kingdom,427.38
616835,STOCK_0017,Product F,4,2024-07-27 20:13:35.430892,1.98,CUST_00080,United Kingdom,7.92
799151,STOCK_0060,Product J,6,2024-08-05 20:13:35.430892,76.47,CUST_00080,United Kingdom,458.82
392575,STOCK_0042,Product I,2,2023-09-25 20:13:35.430892,18.99,CUST_00081,Spain,37.98
775453,STOCK_0025,Product A,7,2024-04-04 20:13:35.430892,52.28,CUST_00081,Spain,365.96000000000004
284626,STOCK_0016,Product E,4,2025-08-06 20:13:35.430892,55.29,CUST_00081,Spain,221.16
373452,STOCK_0032,Product H,1,2024-05-18 20:13:35.430892,61.01,CUST_00081,Spain,61.01
860278,STOCK_0029,Product B,2,2024-04-16 20:13:35.431897,48.92,CUST_00082,Germany,97.84
602367,STOCK_0004,Product J,8,2025-01-12 20:13:35.431897,94.33,CUST_00082,Germany,754.64
553830,STOCK_0075,Product F,9,2024-06-10 20:13:35.431897,21.29,CUST_00082,Germany,191.60999999999999
349243,STOCK_0077,Product E,8,2024-11-24 20:13:35.432353,63.96,CUST_00083,United Kingdom,511.68
118990,STOCK_0065,Product A,4,2024-04-14 20:13:35.432353,34.4,CUST_00083,United Kingdom,137.6
213000,STOCK_0046,Product B,1,2025-03-12 20:13:35.432353,93.13,CUST_00083,United Kingdom,93.13
184703,STOCK_0054,Product A,2,2024-05-16 20:13:35.432353,30.89,CUST_00083,United Kingdom,61.78
537470,STOCK_0062,Product F,2,2024-10-28 20:13:35.432353,55.14,CUST_00084,United Kingdom,110.28
C717632,STOCK_0094,Product F,8,2025-08-15 20:13:35.432353,21.71,CUST_00084,United Kingdom,173.68
912283,STOCK_0075,Product B,6,2023-08-28 20:13:35.433360,11.78,CUST_00084,United Kingdom,70.67999999999999
813987,STOCK_0087,Product G,6,2025-07-30 20:13:35.433360,62.61,CUST_00085,United Kingdom,375.65999999999997
155745,STOCK_0029,Product B,1,2023-12-07 20:13:35.433360,96.05,CUST_00085,United Kingdom,96.05
556285,STOCK_0008,Product J,8,2024-12-14 20:13:35.433360,77.54,CUST_00085,United Kingdom,620.32
599797,STOCK_0039,Product A,4,2024-06-17 20:13:35.433360,56.94,CUST_00085,United Kingdom,227.76
792137,STOCK_0009,Product E,4,2025-07-05 20:13:35.433360,36.35,CUST_00085,United Kingdom,145.4
251094,STOCK_0043,Product E,8,2024-12-06 20:13:35.433360,81.0,CUST_00085,United Kingdom,648.0
518458,STOCK_0067,Product J,4,2024-09-03 20:13:35.434365,29.6,CUST_00086,United Kingdom,118.4
592148,STOCK_0001,Product I,7,2024-02-19 20:13:35.434365,37.8,CUST_00086,United Kingdom,264.59999999999997
939953,STOCK_0035,Product C,1,2023-12-21 20:13:35.434365,44.99,CUST_00086,United Kingdom,44.99
405505,STOCK_0075,Product I,9,2024-10-07 20:13:35.434365,23.64,CUST_00087,France,212.76
357906,STOCK_0069,Product H,3,2024-01-16 20:13:35.434365,43.32,CUST_00087,France,129.96
161844,STOCK_0060,Product G,7,2024-07-11 20:13:35.434365,94.7,CUST_00087,France,662.9
382844,STOCK_0004,Product G,4,2024-05-13 20:13:35.434365,50.26,CUST_00087,France,201.04
538242,STOCK_0019,Product G,9,2024-02-12 20:13:35.434365,37.07,CUST_00087,France,333.63
C901955,STOCK_0001,Product C,8,2024-06-23 20:13:35.435479,82.85,CUST_00087,France,662.8
237686,STOCK_0024,Product J,4,2024-02-29 20:13:35.435479,16.01,CUST_00087,France,64.04
C365976,STOCK_0023,Product E,5,2025-02-18 20:13:35.435479,76.79,CUST_00087,France,383.95000000000005
998662,STOCK_0054,Product F,5,2023-09-18 20:13:35.435479,72.59,CUST_00087,France,362.95000000000005
840520,STOCK_0086,Product D,6,2023-09-27 20:13:35.436075,73.44,CUST_00088,Germany,440.64
582488,STOCK_0058,Product B,5,2024-09-09 20:13:35.436075,71.55,CUST_00088,Germany,357.75
653172,STOCK_0047,Product F,4,2024-08-01 20:13:35.436075,98.5,CUST_00088,Germany,394.0
864629,STOCK_0032,Product B,9,2025-01-28 20:13:35.436075,27.62,CUST_00089,Spain,248.58
242180,STOCK_0017,Product D,4,2024-03-31 20:13:35.436616,63.58,CUST_00089,Spain,254.32
588535,STOCK_0065,Product I,3,2025-05-08 20:13:35.436616,37.56,CUST_00089,Spain,112.68
622552,STOCK_0070,Product A,7,2024-06-21 20:13:35.436616,13.39,CUST_00090,United Kingdom,93.73
142291,STOCK_0034,Product I,9,2024-01-03 20:13:35.436616,35.19,CUST_00090,United Kingdom,316.71
447235,STOCK_0076,Product G,1,2024-02-04 20:13:35.436616,31.89,CUST_00091,United Kingdom,31.89
595010,STOCK_0096,Product D,2,2024-02-21 20:13:35.436616,2.59,CUST_00091,United Kingdom,5.18
694821,STOCK_0034,Product G,4,2024-11-21 20:13:35.437596,56.34,CUST_00092,France,225.36
420146,STOCK_0069,Product F,8,2025-02-06 20:13:35.437596,18.75,CUST_00093,France,150.0
127798,STOCK_0080,Product J,9,2023-09-02 20:13:35.437964,16.57,CUST_00093,France,149.13
607831,STOCK_0022,Product C,9,2024-03-22 20:13:35.437964,79.87,CUST_00093,France,718.83
381696,STOCK_0012,Product E,5,2025-04-27 20:13:35.437964,35.94,CUST_00094,United Kingdom,179.7
870097,STOCK_0057,Product E,6,2024-03-19 20:13:35.437964,25.47,CUST_00094,United Kingdom,152.82
501062,STOCK_0019,Product F,5,2024-04-16 20:13:35.437964,8.14,CUST_00094,United Kingdom,40.7
619570,STOCK_0033,Product D,6,2024-05-23 20:13:35.437964,73.62,CUST_00094,United Kingdom,441.72
676201,STOCK_0054,Product H,4,2025-04-12 20:13:35.437964,28.51,CUST_00094,United Kingdom,114.04
949307,STOCK_0057,Product H,1,2024-08-22 20:13:35.437964,11.21,CUST_00094,United Kingdom,11.21
564507,STOCK_0071,Product C,2,2025-01-26 20:13:35.438985,48.82,CUST_00095,France,97.64
130949,STOCK_0038,Product F,7,2024-01-10 20:13:35.438985,8.62,CUST_00095,France,60.339999999999996
332930,STOCK_0091,Product I,6,2025-07-29 20:13:35.438985,69.88,CUST_00095,France,419.28
887738,STOCK_0066,Product E,2,2024-08-16 20:13:35.438985,70.68,CUST_00095,France,141.36
380833,STOCK_0097,Product F,9,2025-06-06 20:13:35.438985,53.05,CUST_00095,France,477.45
888245,STOCK_0059,Product F,3,2025-05-31 20:13:35.438985,88.42,CUST_00096,United Kingdom,265.26
838096,STOCK_0030,Product I,1,2023-12-17 20:13:35.440029,2.52,CUST_00096,United Kingdom,2.52
364237,STOCK_0036,Product C,1,2025-04-03 20:13:35.440029,22.83,CUST_00096,United Kingdom,22.83
C702801,STOCK_0032,Product F,6,2023-12-09 20:13:35.440029,11.09,CUST_00096,United Kingdom,66.53999999999999
191176,STOCK_0004,Product I,3,2024-11-20 20:13:35.440029,59.36,CUST_00097,United Kingdom,178.07999999999998
949375,STOCK_0050,Product D,8,2025-03-01 20:13:35.440597,65.75,CUST_00097,United Kingdom,526.0
252353,STOCK_0047,Product A,9,2024-06-08 20:13:35.440597,2.57,CUST_00097,United Kingdom,23.13
429231,STOCK_0075,Product B,3,2024-10-26 20:13:35.440597,22.32,CUST_00097,United Kingdom,66.96000000000001
634391,STOCK_0063,Product H,3,2024-06-01 20:13:35.440597,62.06,CUST_00098,United Kingdom,186.18
108024,STOCK_0008,Product C,1,2023-12-24 20:13:35.440597,92.16,CUST_00098,United Kingdom,92.16
C185178,STOCK_0060,Product A,6,2024-10-27 20:13:35.440597,86.12,CUST_00098,United Kingdom,516.72
105668,STOCK_0058,Product F,8,2024-05-30 20:13:35.440597,44.81,CUST_00098,United Kingdom,358.48
893784,STOCK_0092,Product B,2,2024-09-17 20:13:35.440597,50.51,CUST_00098,United Kingdom,101.02
C468760,STOCK_0068,Product A,7,2025-05-22 20:13:35.441778,71.58,CUST_00099,United Kingdom,501.06
935825,STOCK_0038,Product E,5,2024-07-29 20:13:35.441778,78.87,CUST_00099,United Kingdom,394.35
102187,STOCK_0067,Product D,3,2024-05-20 20:13:35.441778,11.93,CUST_00099,United Kingdom,35.79
865791,STOCK_0052,Product H,9,2024-10-03 20:13:35.441778,82.98,CUST_00100,United Kingdom,746.82
524032,STOCK_0036,Product J,1,2024-07-25 20:13:35.441778,51.06,CUST_00100,United Kingdom,51.06
166197,STOCK_0061,Product I,6,2025-01-17 20:13:35.441778,55.78,CUST_00100,United Kingdom,334.68
378466,STOCK_0005,Product J,7,2024-06-19 20:13:35.441778,83.95,CUST_00100,United Kingdom,587.65
555150,STOCK_0029,Product E,7,2024-05-18 20:13:35.441778,18.75,CUST_00101,United Kingdom,131.25
639243,STOCK_0023,Product A,7,2023-12-03 20:13:35.442876,1.2,CUST_00101,United Kingdom,8.4
619163,STOCK_0032,Product J,3,2023-08-28 20:13:35.442876,24.91,CUST_00102,Germany,74.73
886086,STOCK_0036,Product B,9,2025-04-25 20:13:35.442876,21.98,CUST_00102,Germany,197.82
679223,STOCK_0047,Product F,3,2024-12-14 20:13:35.442876,34.23,CUST_00102,Germany,102.69
333612,STOCK_0040,Product J,1,2024-09-22 20:13:35.442876,21.16,CUST_00103,United Kingdom,21.16
184607,STOCK_0048,Product A,5,2025-05-17 20:13:35.443848,12.6,CUST_00103,United Kingdom,63.0
261081,STOCK_0017,Product G,5,2024-11-09 20:13:35.444558,76.72,CUST_00103,United Kingdom,383.6
747418,STOCK_0053,Product A,1,2025-05-07 20:13:35.444558,61.52,CUST_00103,United Kingdom,61.52
945623,STOCK_0079,Product E,9,2024-07-27 20:13:35.444558,73.4,CUST_00103,United Kingdom,660.6
169300,STOCK_0019,Product B,9,2024-09-13 20:13:35.445130,88.37,CUST_00104,United Kingdom,795.33
439679,STOCK_0057,Product H,2,2024-02-23 20:13:35.445130,90.28,CUST_00104,United Kingdom,180.56
851731,STOCK_0022,Product F,9,2023-11-09 20:13:35.446166,74.57,CUST_00104,United Kingdom,671.1299999999999
542899,STOCK_0045,Product B,2,2025-06-30 20:13:35.446166,51.82,CUST_00104,United Kingdom,103.64
145095,STOCK_0093,Product C,3,2025-01-09 20:13:35.446666,7.93,CUST_00104,United Kingdom,23.79
483071,STOCK_0055,Product D,4,2025-06-20 20:13:35.446666,5.49,CUST_00104,United Kingdom,21.96
548828,STOCK_0002,Product A,9,2024-06-30 20:13:35.446666,1.53,CUST_00104,United Kingdom,13.77
898009,STOCK_0073,Product J,5,2025-04-04 20:13:35.446666,52.59,CUST_00105,Netherlands,262.95000000000005
725210,STOCK_0081,Product C,5,2024-04-05 20:13:35.447988,21.52,CUST_00105,Netherlands,107.6
347572,STOCK_0006,Product J,1,2025-01-10 20:13:35.448942,26.56,CUST_00106,United Kingdom,26.56
184811,STOCK_0090,Product D,5,2024-01-20 20:13:35.448942,54.62,CUST_00106,United Kingdom,273.09999999999997
735274,STOCK_0057,Product H,2,2025-06-20 20:13:35.448942,43.06,CUST_00107,United Kingdom,86.12
498102,STOCK_0080,Product A,2,2025-01-23 20:13:35.450009,14.23,CUST_00107,United Kingdom,28.46
898658,STOCK_0062,Product A,6,2023-10-30 20:13:35.450009,53.79,CUST_00107,United Kingdom,322.74
479747,STOCK_0061,Product A,5,2025-01-08 20:13:35.450009,69.77,CUST_00107,United Kingdom,348.84999999999997
253939,STOCK_0004,Product G,7,2025-01-23 20:13:35.451018,19.58,CUST_00108,France,137.06
967196,STOCK_0033,Product H,1,2025-01-26 20:13:35.451018,46.94,CUST_00108,France,46.94
447823,STOCK_0096,Product C,5,2024-07-09 20:13:35.451018,63.37,CUST_00108,France,316.84999999999997
390446,STOCK_0038,Product D,3,2025-02-17 20:13:35.452084,99.77,CUST_00109,United Kingdom,299.31
301202,STOCK_0013,Product A,3,2024-07-14 20:13:35.452084,3.22,CUST_00109,United Kingdom,9.66
C526903,STOCK_0048,Product E,3,2024-03-28 20:13:35.452965,2.56,CUST_00109,United Kingdom,7.68
799746,STOCK_0049,Product D,7,2025-04-26 20:13:35.453468,83.87,CUST_00109,United Kingdom,587.09
961756,STOCK_0080,Product E,5,2024-03-21 20:13:35.453468,40.83,CUST_00109,United Kingdom,204.14999999999998
974391,STOCK_0019,Product B,9,2024-02-24 20:13:35.453468,23.66,CUST_00109,United Kingdom,212.94
908596,STOCK_0098,Product G,5,2023-11-06 20:13:35.454334,63.67,CUST_00109,United Kingdom,318.35
518829,STOCK_0004,Product F,1,2024-02-03 20:13:35.454334,46.66,CUST_00109,United Kingdom,46.66
618420,STOCK_0032,Product B,7,2023-09-03 20:13:35.454701,86.5,CUST_00109,United Kingdom,605.5
951007,STOCK_0089,Product I,6,2024-01-25 20:13:35.454701,28.25,CUST_00110,United Kingdom,169.5
997116,STOCK_0065,Product H,6,2024-12-01 20:13:35.454701,46.06,CUST_00110,United Kingdom,276.36
598843,STOCK_0059,Product H,6,2024-08-08 20:13:35.456043,68.88,CUST_00111,United Kingdom,413.28
910421,STOCK_0090,Product B,5,2025-02-15 20:13:35.456043,83.55,CUST_00111,United Kingdom,417.75
621244,STOCK_0075,Product H,8,2024-02-27 20:13:35.456043,59.81,CUST_00111,United Kingdom,478.48
315558,STOCK_0084,Product D,7,2023-11-17 20:13:35.456043,88.41,CUST_00112,United Kingdom,618.87
819778,STOCK_0059,Product H,5,2025-07-04 20:13:35.457002,80.21,CUST_00112,United Kingdom,401.04999999999995
693629,STOCK_0095,Product G,9,2024-05-10 20:13:35.457002,47.04,CUST_00113,Netherlands,423.36
135903,STOCK_0020,Product G,5,2024-08-17 20:13:35.457002,97.56,CUST_00113,Netherlands,487.8
145619,STOCK_0034,Product D,2,2024-01-26 20:13:35.458004,27.59,CUST_00114,Spain,55.18
285639,STOCK_0084,Product C,5,2024-04-20 20:13:35.458004,76.17,CUST_00114,Spain,380.85
461309,STOCK_0056,Product G,8,2024-12-25 20:13:35.458004,21.52,CUST_00114,Spain,172.16
378495,STOCK_0060,Product J,7,2024-01-28 20:13:35.458004,37.19,CUST_00114,Spain,260.33
774174,STOCK_0026,Product F,4,2025-07-13 20:13:35.459065,15.55,CUST_00114,Spain,62.2
814647,STOCK_0011,Product E,6,2025-07-18 20:13:35.459065,78.28,CUST_00115,Germany,469.68
959625,STOCK_0044,Product G,1,2024-08-28 20:13:35.459065,44.73,CUST_00115,Germany,44.73
395599,STOCK_0053,Product H,2,2024-06-05 20:13:35.459065,46.38,CUST_00115,Germany,92.76
C336500,STOCK_0039,Product A,9,2024-04-02 20:13:35.460135,94.1,CUST_00116,Spain,846.9
853890,STOCK_0077,Product I,6,2025-05-28 20:13:35.460135,83.98,CUST_00116,Spain,503.88
209373,STOCK_0018,Product G,7,2025-07-01 20:13:35.460135,45.95,CUST_00116,Spain,321.65000000000003
966491,STOCK_0013,Product A,1,2024-04-17 20:13:35.460135,18.37,CUST_00116,Spain,18.37
733676,STOCK_0095,Product F,4,2024-11-21 20:13:35.460135,97.05,CUST_00116,Spain,388.2
623260,STOCK_0028,Product C,6,2024-05-24 20:13:35.460135,82.75,CUST_00117,Spain,496.5
584895,STOCK_0072,Product G,8,2024-06-22 20:13:35.461074,37.75,CUST_00117,Spain,302.0
112100,STOCK_0010,Product C,1,2023-12-16 20:13:35.461074,73.22,CUST_00117,Spain,73.22
775302,STOCK_0052,Product I,9,2023-09-16 20:13:35.461074,26.01,CUST_00117,Spain,234.09
282220,STOCK_0077,Product A,6,2024-04-05 20:13:35.461554,27.27,CUST_00118,United Kingdom,163.62
